2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
2024-6-8T3:37:47Z,38.837181,-94.789047
